,timestamp,observed,predicted,threshold,norm_threshold,alertable,baseline,model_relative_error
126,1771104600,5001081979,5022742233,4752599353,4955206513,False,1483331979,0.004331113565215165
127,1771106400,4693109583,5002609654,4728073554,4933975629,True,1483331979,0.06594776139920362
128,1771108200,4437057291,4831976032,4598558302,4773621600,True,1483331979,0.08900465220519957
129,1771110000,4084779791,4512455537,4313019507,4462596529,True,1483331979,0.10469982909294118
130,1771111800,3689772708,4110686082,3919401632,4062864970,True,1483331979,0.11407569173228325
131,1771113600,3209253541,3643942253,3419147293,3587743513,True,1483331979,0.1354485416769382
132,1771115400,2809919166,3173893331,2945115861,3116698963,True,1483331979,0.1295318987834542
133,1771117200,2473021770,2822946157,2508843157,2744420407,True,1483331979,0.1414966868649927
134,1771119000,2245622916,2491530421,2066138451,2385182428,False,1483331979,0.10950525275099214
135,1771120800,2054918020,2229229579,1891082159,2144692724,False,1483331979,0.08482652704558988
136,1771122600,1898987291,2017698739,1705772309,1939717131,False,1483331979,0.06251302921436983
137,1771124400,1799289375,1858403627,1574237027,1787361977,False,1483331979,0.032854221684046794
138,1771126200,1755888020,1767541640,1497398760,1700005920,False,1483331979,0.0066368810922236374
139,1771128000,1718802604,1709857778,1435321678,1641223753,False,1483331979,0.005204103123409045
140,1771129800,1740349374,1668185583,1434767853,1609831151,False,1483331979,0.04146511733683653
141,1771131600,1804047604,1690405158,1490969128,1640546151,False,1483331979,0.06299304172906958
142,1771133400,2039670104,1758566922,1567282472,1710745809,False,1483331979,0.13781796450746037
143,1771135200,2120729895,2008348060,1783553100,1952149320,False,1483331979,0.052992054888725
144,1771137000,2393034375,2140790205,1912012735,2083595837,False,1483331979,0.1054076667828894
145,1771138800,2782051145,2327979020,2013876020,2249453270,False,1483331979,0.16321487324777417
146,1771140600,3223158749,2688132571,2262740601,2581784578,False,1483331979,0.165994361328307
147,1771142400,3602744791,3088311642,2750164222,3003774787,False,1483331979,0.14278922844746125
148,1771144200,3931656666,3496486233,3184559803,3418504626,False,1483331979,0.11068373206725982
149,1771146000,4152882291,3794220826,3510054226,3723179176,False,1483331979,0.08636446686131224
150,1771147800,4355907083,4075921251,3805778371,4008385531,False,1483331979,0.06427727374918388
151,1771149600,4498595833,4268325010,3993788910,4199690985,False,1483331979,0.051187266326710265
152,1771151400,4622023541,4399446893,4166029163,4341092461,False,1483331979,0.04815567165022364
153,1771153200,4653589583,4491748569,4292312539,4441889561,False,1483331979,0.03477767239965046
154,1771155000,4550015937,4533839410,4342554960,4486018298,False,1483331979,0.003555268206525405
155,1771156800,4483514583,4480012961,4255218001,4423814221,False,1483331979,0.0007809993555673911
156,1771158600,4393598645,4446388710,4217611240,4389194342,False,1483331979,0.012015222432771849
157,1771160400,4318471875,4347967522,4033864522,4269441772,False,1483331979,0.006830112098391286
158,1771162200,4135873750,4268648925,3843256955,4162300933,False,1483331979,0.032103294980897326
159,1771164000,4054296875,4094412933,3756265513,4009876078,False,1483331979,0.00989470165526544
160,1771165800,4049133333,4043676108,3731749678,3965694501,False,1483331979,0.001347751370774631
161,1771167600,4045007291,3999444074,3715277474,3928402424,False,1483331979,0.01126406300957147
162,1771169400,4035710104,4064585477,3794442597,3997049757,False,1483331979,0.0071549670952282055
163,1771171200,4122764583,4138213652,3863677552,4069579627,False,1483331979,0.003747259560660682
164,1771173000,4179891354,4235750889,4002333159,4177396457,False,1483331979,0.013363872471600131
165,1771174800,4224065104,4351228438,4151792408,4301369431,False,1483331979,0.0301044919690234
166,1771176600,4396571875,4450976613,4259692163,4403155501,False,1483331979,0.01237435428028798
167,1771178400,4595686145,4540407808,4315612848,4484209068,False,1483331979,0.012028309866229997
168,1771180200,4812945520,4714501855,4485724385,4657307488,False,1483331979,0.020453932958709245
169,1771182000,5080098958,4946904951,4632801951,4868379201,False,1483331979,0.026218781976726998
170,1771183800,5272170833,5076426553,4651034583,4970078561,False,1483331979,0.03712783333475871
171,1771185600,5303354166,5127648364,4789500944,5043111509,False,1483331979,0.03313107073377381
172,1771187400,5319523958,5179459549,4867533119,5101477942,False,1483331979,0.026330252501139313
173,1771189200,5219159166,5162740005,4878573405,5091698355,False,1483331979,0.010810009659705404
174,1771191000,4962648958,5079824108,4809681228,5012288388,False,1483331979,0.023611412169524646
